name,image1,image2,price,link,product_type
SLATE GREY TENCEL MODAL TUBE DRESS,https://www.bonkerscorner.com/cdn/shop/files/Slate_grey_tencel_modal_tube_dress_2.jpg?v=1752040158,,"₹1,599",https://www.bonkerscorner.com/collections/dress/products/slate-grey-tencel-modal-tube-dress,tops
CRIMSON HEAT TUBE DRESS,https://www.bonkerscorner.com/cdn/shop/files/Crimsonheattubedress_2.jpg?v=1751971152,,"₹1,599",https://www.bonkerscorner.com/collections/dress/products/crimson-heat-tube-dress,tops
BROWN HIGHNECK POLYAMIDE BACKLESS DRESS,https://www.bonkerscorner.com/cdn/shop/files/brown-highneck-polyamide-backless-dress-xs-bonkerscorner-store-34150097256548.jpg?v=1728981110,,"₹1,799",https://www.bonkerscorner.com/collections/dress/products/brown-highneck-polyamide-backless-dress,tops
OCEAN BLUE HIGHNECK POLYAMIDE BACKLESS DRESS,https://www.bonkerscorner.com/cdn/shop/files/ocean-blue-highneck-polyamide-backless-dress-xs-bonkerscorner-store-34149945835620.jpg?v=1728981350,,"₹1,799",https://www.bonkerscorner.com/collections/dress/products/ocean-blue-highneck-polyamide-backless-dress,tops
BROWN SOFT LOUNGE MAXI DRESS,https://www.bonkerscorner.com/cdn/shop/files/brown-soft-lounge-maxi-dress-xs-bonkerscorner-store-33708339200100.jpg?v=1728981175,,"₹1,799",https://www.bonkerscorner.com/collections/dress/products/brown-soft-lounge-maxi-dress,tops
LILAC SOFT LOUNGE MAXI DRESS,https://www.bonkerscorner.com/cdn/shop/files/lilac-soft-lounge-maxi-dress-xs-bonkerscorner-store-33708337561700.jpg?v=1728978423,,"₹1,799",https://www.bonkerscorner.com/collections/dress/products/lilac-soft-lounge-maxi-dress,tops
BABY PINK SOFT LOUNGE MAXI DRESS,https://www.bonkerscorner.com/cdn/shop/files/baby-pink-soft-lounge-maxi-dress-xs-bonkerscorner-store-33708335005796.jpg?v=1728981170,,"₹1,799",https://www.bonkerscorner.com/collections/dress/products/baby-pink-soft-lounge-maxi-dress,tops
BLACK SOFT LOUNGE MAXI DRESS,https://www.bonkerscorner.com/cdn/shop/files/black-soft-lounge-maxi-dress-xs-bonkerscorner-store-33692685140068.jpg?v=1728982194,,"₹1,799",https://www.bonkerscorner.com/collections/dress/products/black-soft-lounge-maxi-dress,tops
GREY SOFT LOUNGE MAXI DRESS,https://www.bonkerscorner.com/cdn/shop/files/grey-soft-lounge-maxi-dress-xs-bonkerscorner-store-33691976499300.jpg?v=1728981421,,"₹1,799",https://www.bonkerscorner.com/collections/dress/products/grey-soft-lounge-maxi-dress,tops
JADE SOFT LOUNGE MAXI DRESS,https://www.bonkerscorner.com/cdn/shop/files/jade-soft-lounge-maxi-dress-xs-bonkerscorner-store-33691974795364.jpg?v=1728980897,,"₹1,799",https://www.bonkerscorner.com/collections/dress/products/jade-soft-lounge-maxi-dress,tops
