name,image,price,product_link,product_type
Banana Leaf Print Swim Shorts,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_03_T28_8116M_SU_X_EC_0","₹2,499.00",/banana-leaf-print-swim-shorts/p/P60720913.html,jeans
Regular Fit Linen Blend Chinos,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_03_T17_5363M_F4_X_EC_0","₹1,749.00",/regular-fit-linen-blend-chinos/p/P60716468.html,jeans
Tapered Fit Single Pleat Trousers,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_03_T17_6188T_T1_X_EC_0","₹2,249.00",/tapered-fit-single-pleat-trousers/p/P60703890.html,jeans
Straight Leg Joggers,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_03_T28_4056A_Y0_X_EC_0","₹1,999.00",/straight-leg-joggers/p/P60644511.html,jeans
Regular Fit Stretch Chino Shorts,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_03_T17_5545M_J3_X_EC_0",₹899.00,/regular-fit-stretch-chino-shorts/p/P60714878.html,jeans
Relaxed Tapered Fit Single Pleat Jeans,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_03_T17_1623S_QP_X_EC_0","₹1,749.00",/relaxed-tapered-fit-single-pleat-jeans/p/P60688422.html,jeans
Straight Fit Italian Moleskin 5 Pocket Trousers,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_03_T17_0801M_RI_X_EC_0","₹3,499.00",/straight-fit-italian-moleskin-5-pocket-trousers/p/P60683172.html,jeans
Slim Fit Diagonal Corduroy 5 Pocket Trousers,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_03_T17_7506S_F3_X_EC_0","₹2,449.00",/slim-fit-diagonal-corduroy-5-pocket-trousers/p/P60685633.html,jeans
Regular Fit Luxury Single Pleat Corduroy Chinos,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_03_T17_7300M_I7_X_EC_0","₹3,149.00",/regular-fit-luxury-single-pleat-corduroy-chinos/p/P60683247.html,jeans
Tapered Fit Twin Pleat Chinos,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_03_T17_6812T_KM_X_EC_0","₹1,799.00",/tapered-fit-twin-pleat-chinos/p/P60677379.html,jeans
Slim Fit Stretch Ponte Chinos,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_03_T70_6300S_F3_X_EC_0","₹1,749.00",/slim-fit-stretch-ponte-chinos/p/P60686092.html,jeans
Slim Fit Printed Belted Stretch Chinos,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_03_T17_6611S_T0_X_EC_0","₹1,599.00",/slim-fit-printed-belted-stretch-chinos/p/P60626928.html,jeans
Tapered Fit Elasticated Waist Corduroy Trousers,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_03_T17_7006T_N7_X_EC_0","₹2,449.00",/tapered-fit-elasticated-waist-corduroy-trousers/p/P60686506.html,jeans
Regular Fit Italian Chinos,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_03_T17_6457M_Y4_X_EC_0","₹1,999.00",/regular-fit-italian-chinos/p/P60682265.html,jeans
Regular Fit Cotton Rich Performance Cuffed Joggers,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_03_T28_4066A_Y0_X_EC_0","₹3,687.00",/regular-fit-cotton-rich-performance-cuffed-joggers/p/P60685625.html,jeans
Regular Fit Linen Blend Trousers,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_03_T17_5361M_Y0_X_EC_0","₹1,649.00",/regular-fit-linen-blend-trousers/p/P60581249.html,jeans
Regular Fit Pure Cotton Plain Chinos,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/OD_03_T17_8022K_N0_X_EC_0","₹1,999.00",/regular-fit-pure-cotton--plain-chinos/p/P60698010.html,jeans
Slim Fit Plain Chinos,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/OD_03_T17_8020K_NZ_X_EC_0","₹1,749.00",/slim-fit-plain-chinos/p/P60698007.html,jeans
Slim Fit Italian Chinos,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_03_T17_6357S_MY_X_EC_0","₹1,999.00",/slim-fit-italian-chinos/p/P60647999.html,jeans
Ripstop Textured Trekking Shorts with Stormwear™,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_03_T17_7448M_VU_X_EC_0","₹2,549.15",/ripstop-textured-trekking-shorts-with-stormwear%E2%84%A2/p/P60635537.html,jeans
Pure Cotton Elasticated Waist Shorts,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_03_T17_6130M_Y0_X_EC_0",₹999.00,/pure-cotton-elasticated-waist-shorts/p/P60641012.html,jeans
Linen Blend Elasticated Waist Utility Shorts',"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_03_T17_5371I_T0_X_EC_0","₹1,499.00",/linen-blend-elasticated-waist-utility-shorts/p/P60612008.html,jeans
