name,image1,image2,price,link,product_type
GREY MELANGE CLASSIC ZIP HOODIE,https://www.bonkerscorner.com/cdn/shop/files/GreyMelangeClassicZipHoodie10_e456ee18-423c-4ad7-a41c-046740c5be65.jpg?v=1766570697,,"₹2,499",https://www.bonkerscorner.com/collections/hoodies-for-men/products/grey-melange-classic-zip-hoodie,hoodies
DARK MELANGE CLASSIC ZIP HOODIE,https://www.bonkerscorner.com/cdn/shop/files/DarkMelangeClassicZipHoodie10.jpg?v=1766568192,,"₹2,499",https://www.bonkerscorner.com/collections/hoodies-for-men/products/dark-melange-classic-zip-hoodie,hoodies
WHITE CONTOUR ZIP HOODIE,https://www.bonkerscorner.com/cdn/shop/files/WhiteContourZipHoodie12.jpg?v=1766581127,,"₹2,499",https://www.bonkerscorner.com/collections/hoodies-for-men/products/white-contour-zip-hoodie,hoodies
PEBBLE GREY KNIT HOODIE,https://www.bonkerscorner.com/cdn/shop/files/PebbleGreyKnitHoodie11.jpg?v=1766579919,,"₹1,799",https://www.bonkerscorner.com/collections/hoodies-for-men/products/pebble-grey-knit-hoodie,hoodies
FADED LAVENDER HOODIE,https://www.bonkerscorner.com/cdn/shop/files/FadedLavenderHoodie_8.jpg?v=1763894574,,"₹1,799",https://www.bonkerscorner.com/collections/hoodies-for-men/products/faded-lavender-hoodie-1,hoodies
BLACK VOID KNIT HOODIE,https://www.bonkerscorner.com/cdn/shop/files/BlackVoidKnitHoodie2.jpg?v=1766753521,,"₹1,799",https://www.bonkerscorner.com/collections/hoodies-for-men/products/black-void-knit-hoodie,hoodies
TAUPE WEAR A HUG OVERSIZED HOODIE,https://www.bonkerscorner.com/cdn/shop/files/Bonkerscorner_taupe_hoodie_6.jpg?v=1739776984,,"₹1,899",https://www.bonkerscorner.com/collections/hoodies-for-men/products/taupe-wear-a-hug-oversized-hoodie,hoodies
RED SIGNATURE OVERSIZED HEAVYWEIGHT HOODIE (FLEECE),https://www.bonkerscorner.com/cdn/shop/files/red-signature-oversized-heavyweight-hoodie-fleece-xs-bonkerscorner-store-33689236373604.jpg?v=1728980310,,"₹2,199",https://www.bonkerscorner.com/collections/hoodies-for-men/products/red-signature-oversized-heavyweight-hoodie-fleece-2,hoodies
I AM VENGEANCE HOODIE,https://www.bonkerscorner.com/cdn/shop/files/Bonkerscorner_i_am_vengeance_hoodie_11.jpg?v=1740657795,,"₹1,799",https://www.bonkerscorner.com/collections/hoodies-for-men/products/i-am-vengeance-hoodie-1,hoodies
SHADOW SIGIL ZIP HOODIE,https://www.bonkerscorner.com/cdn/shop/files/ShadowSigilZipHoodie1_0492d17d-0100-4d37-a7dd-9921364b97a2.jpg?v=1757656560,,"₹2,199",https://www.bonkerscorner.com/collections/hoodies-for-men/products/shadow-sigil-zip-hoodie,hoodies
ROYAL BLUE SMILEY ORIGINALS HOODIE,https://www.bonkerscorner.com/cdn/shop/files/Bonkerscorner_royalblue_smiley_originals_hoodie05.jpg?v=1729064047,,"₹2,199",https://www.bonkerscorner.com/collections/hoodies-for-men/products/royal-blue-smiley-originals-hoodie-1,hoodies
TRAVIS SCOTT UPPER ECHELON HOODIE,https://www.bonkerscorner.com/cdn/shop/files/3BACK.jpg?v=1760444282,,"₹1,799",https://www.bonkerscorner.com/collections/hoodies-for-men/products/travis-scott-upper-echelon-hoodie,hoodies
BLACK SIGNATURE OVERSIZED HEAVYWEIGHT HOODIE (FLEECE),https://www.bonkerscorner.com/cdn/shop/files/black-signature-oversized-heavyweight-hoodie-fleece-xs-bonkerscorner-store-33683170459748.jpg?v=1728981946,,"₹2,199",https://www.bonkerscorner.com/collections/hoodies-for-men/products/black-signature-oversized-heavyweight-hoodie-fleece-1,hoodies
