name,image,price
Sequin V-Neck Midi Column Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T69_5112_N0_X_EC_0","₹2,990.00"
Pure Cotton Broderie Midi Shirt Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T69_2087_DW_X_EC_0","₹2,990.00"
Cotton Blend Round Neck Midi Column Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T42_4052V_QG_X_EC_0","₹1,490.00"
Denim V-Neck Tie Detail Midi Waisted Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T42_9810_HP_X_EC_0","₹2,490.00"
Cotton Rich Textured V-Neck Midi Waisted Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T42_9887_Y0_X_EC_0","₹1,990.00"
Linen Rich Asymmetrical Midi Beach Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T52_0088_HM_X_EC_0","₹2,240.00"
Chiffon V-Neck Ruffle Midaxi Waisted Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T42_9873_ZD_X_EC_0","₹2,240.00"
Jersey Ribbed Mini Skater Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T42_8361_B3_X_EC_0","₹1,990.00"
Satin Printed Round Neck Maxi Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T53_3810U_B6_X_EC_0","₹2,990.00"
Linen Rich Printed Halter Neck Maxi Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T52_0680_J2_X_EC_0","₹2,490.00"
Ombre Round Neck Midaxi Column Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T42_6650X_N4_X_EC_0","₹2,190.00"
Linen Blend Metallic V-Neck Midi Shift Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T52_0691_J4_X_EC_0","₹2,490.00"
Linen Rich Ruched Midaxi Bodycon Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T69_2077_Y0_X_EC_0","₹1,990.00"
Cupro Rich Ombre Twist Detail Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T50_3280T_ZZ_X_EC_0","₹4,490.00"
Lace Square Neck Midaxi Waisted Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T69_2163_Y4_X_EC_0","₹2,990.00"
Strappy Midaxi Smock Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T69_2188_D0_X_EC_0","₹1,990.00"
Pure Cotton Printed V-Neck Midaxi Beach Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T52_0014_Y4_X_EC_0","₹1,990.00"
Mesh Jersey Printed Midi Column Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T42_6810_J4_X_EC_0","₹1,690.00"
Linen Rich Round Neck Midi Slip Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T52_0695_XB_X_EC_0","₹2,490.00"
Cotton Rich Checked Mini Tiered Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T42_3251_V4_X_EC_0","₹1,990.00"
Cupro Rich Printed Midaxi Shirt Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T50_3287T_P4_X_EC_0","₹3,990.00"
Pure Irish Linen Pleat Front Midaxi Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T50_3245T_RA_X_EC_0","₹4,490.00"
Jacquard Twist Front Midaxi Column Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T69_8870_K4_X_EC_0","₹2,990.00"
V-Neck Frill Detail Midaxi Smock Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T69_5077_KY_X_EC_0","₹2,490.00"
One Shoulder Midaxi Bodycon Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T69_2165_P0_X_EC_0","₹2,490.00"
Linen Rich Beaded Midi Shift Cami Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T52_0780_Y4_X_EC_0","₹2,490.00"
Printed V-Neck Midaxi Beach Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T52_0873_J4_X_EC_0","₹1,490.00"
Lyocell Blend Floral Midaxi Column Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T69_4003_N4_X_EC_0","₹2,490.00"
Short Sleeves Plain Midi Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/OD_01_T52_0694K_F9_X_EC_0","₹2,490.00"
Linen Rich Square Neck Midaxi Day Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T69_2116_Y8_X_EC_0","₹2,490.00"
Geometric Round Neck Midaxi Column Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T69_4010_J4_X_EC_0","₹1,990.00"
Velvet Round Neck Midaxi Column Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T69_6690_XM_X_EC_0","₹2,190.00"
Printed Tie Waist Midi Shirt Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T42_6660_N4_X_EC_0","₹1,690.00"
Pure Cotton Floral Midi Waisted Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T42_6661_R4_X_EC_0","₹1,990.00"
Pure Cotton Textured Notch Neck Tiered Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T53_3783U_H3_X_EC_0","₹1,990.00"
Cotton Blend Printed V-Neck Mini Shift Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T42_3461_J4_X_EC_0","₹2,190.00"
Floral Sweetheart Neckline Midaxi Tea Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T69_4005_E4_X_EC_0","₹2,190.00"
Printed Round Neck Midaxi Column Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T69_4015_Z4_X_EC_0","₹1,990.00"
Pure Cotton Beaded Midaxi Beach Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T52_3817_J2_X_EC_0","₹2,490.00"
Denim Long Sleeve Utility Jumpsuit,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T42_5500_DW_X_EC_0","₹1,990.00"
